Config,m_SS1,m_SS2,m_arrivi,q_prob_U1,p_feedback,sojournTimeU1_vec:vector_P(T > 2.0s),sojournTimeU1_vec:vector_P(T > 3.0s),sojournTimeU1_vec:vector_P(T > 4.0s),sojournTimeU2_vec:vector_P(T > 2.0s),sojournTimeU2_vec:vector_P(T > 3.0s),sojournTimeU2_vec:vector_P(T > 4.0s)
Config1,3.0,4.0,5.0,0.8,0.8,0.9997438613413893,0.9978744229663686,0.9951900249759594,1.0,1.0,1.0
Config1,3.0,4.0,5.0,0.8,0.9,0.9997434491227466,0.9980525692769653,0.994119738138558,1.0,1.0,1.0
Config1,3.0,4.0,6.0,0.4,0.6,0.9746424269247976,0.8730243482230536,0.7614178715312655,0.9934608447098604,0.984080310506035,0.9712707971240254
Config1,3.0,4.0,6.0,0.4,0.8,0.9960843123191317,0.9674974551627308,0.931178101007616,1.0,1.0,1.0
Config1,3.0,4.0,6.0,0.4,0.9,0.9985031826150219,0.9844394574316004,0.9627535337114745,1.0,1.0,1.0
Config1,3.0,4.0,6.0,0.6,0.6,0.972514842031153,0.8848197746805603,0.7946203656082503,0.9871002253633506,0.9691288246789711,0.947163960697497
Config1,3.0,4.0,6.0,0.6,0.8,0.9982172891152665,0.9851056543601585,0.9650205160627839,1.0,1.0,1.0
Config1,3.0,4.0,6.0,0.6,0.9,0.998130067068552,0.9862939097729854,0.9666557572113401,1.0,1.0,1.0
Config1,3.0,4.0,6.0,0.8,0.6,0.9655938074764541,0.8894053842343945,0.820070048057211,0.978339517373551,0.9478260134852092,0.9127261302307547
Config1,3.0,4.0,6.0,0.8,0.8,0.9990290070974737,0.990468388676821,0.9766988153859415,1.0,1.0,1.0
Config1,3.0,4.0,6.0,0.8,0.9,0.9985903805897299,0.9910184164583115,0.9774059851361716,1.0,1.0,1.0
Config1,3.5,2.0,4.0,0.4,0.6,0.987457560216676,0.9102219172096738,0.8110872950431547,1.0,1.0,1.0
Config1,3.5,2.0,4.0,0.4,0.8,0.9962848595120297,0.9709397242311901,0.9341733420517292,1.0,1.0,1.0
Config1,3.5,2.0,4.0,0.4,0.9,0.9961715909877572,0.9711425121588215,0.9321895862569317,1.0,1.0,1.0
Config1,3.5,2.0,4.0,0.6,0.6,0.9933570727535919,0.9515274786689624,0.8920888625501291,1.0,1.0,1.0
Config1,3.5,2.0,4.0,0.6,0.8,0.9968365278537785,0.9776239477738482,0.9463848131231775,1.0,1.0,1.0
