Config,m_SS1,m_SS2,m_arrivi,q_prob_U1,p_feedback,queueLenNode1_U1:timeavg,queueLenNode1_U2:timeavg,queueLenSS1:timeavg,queueLenSS2:timeavg,CodaTotale_Nodo1,CodaTotale_Nodo2
Config1,3.0,2.0,6.0,0.4,0.9,2.2447813599077597,5112.920856220247,1514.6011221290914,0.032260544234219965,5115.117500136428,1514.6322244806468
Config1,3.0,2.0,6.0,0.6,0.6,0.6139759890754554,6.926398015602381,0.3343055447411864,0.039865436076759936,7.533432749458231,0.3722918966763397
Config1,3.0,2.0,6.0,0.6,0.8,3.64633959099886,3085.4001056995094,763.0335767883796,0.015309970469788584,3088.9139338422856,763.047614702685
Config1,3.0,2.0,6.0,0.6,0.9,3.6060176258883185,3412.1679737488093,3175.5510890406276,0.01915477490395275,3415.65839161725,3175.569268628819
Config1,3.0,2.0,6.0,0.8,0.6,1.1920065444936376,3.3036516373083824,0.7974821285797254,0.012009986721987376,4.488011158179021,0.8086844761023952
Config1,3.0,2.0,6.0,0.8,0.8,8.183368771146382,1577.3532118920316,2266.063435589072,0.007534955078036535,1585.1061008664174,2266.070026055256
Config1,3.0,2.0,6.0,0.8,0.9,8.24152407314443,1715.6781434984562,4837.874755419451,0.00873915131495468,1723.2460115985257,4837.882737074084
Config1,3.0,3.0,4.0,0.4,0.6,0.6665429861352463,3947.768585880782,0.35268210588386006,0.20735805254375314,3948.4284782505324,0.5493995106111862
Config1,3.0,3.0,4.0,0.4,0.8,3.572410163761183,7701.559129573345,799.8049063587916,0.043293489985331245,7705.0661857406,799.8445652696557
Config1,3.0,3.0,4.0,0.4,0.9,3.6583776807058253,7976.588724328577,3182.339995666823,0.05635913759306607,7980.114061188657,3182.393411190439
Config1,3.0,3.0,4.0,0.6,0.6,2.0139249193768864,3349.298738404818,1.2422948888520282,0.0656635924609944,3351.261534675779,1.3028856347146036
Config1,3.0,3.0,4.0,0.6,0.8,16.72307746080458,5414.149843621915,2991.8513407804935,0.009413656257979335,5429.128879590568,2991.8597069685384
Config1,3.0,3.0,4.0,0.6,0.9,16.62715332912093,5448.562655572484,5645.9102524913815,0.012921965619634506,5462.954209383275,5645.920162600872
Config1,3.0,3.0,4.0,0.8,0.6,137.1327604729737,2700.6762282734276,5.932891437172211,0.0019444786981560455,2823.6505445305197,5.9334364018879295
Config1,3.0,3.0,4.0,0.8,0.8,1990.7494800685004,2790.1191621034463,3700.255855429439,0.0,4751.362044172465,3700.255855429439
Config1,3.0,3.0,4.0,0.8,0.9,1960.8236774637662,2763.5647990751595,6444.345561262851,0.0,4706.014602720842,6444.345561262851
Config1,3.0,3.0,5.0,0.4,0.6,0.45312893776392804,1369.8577069096273,0.19485486157017393,0.3039704274197501,1370.3018430714537,0.49038489227456417
Config1,3.0,3.0,5.0,0.4,0.8,2.4998222597334583,5765.619437556491,31.733617961054577,0.08309623711516015,5768.031984959805,31.803791563515688
Config1,3.0,3.0,5.0,0.4,0.9,2.6941505919163937,6295.694556952187,2169.9659208950507,0.08054942786959507,6298.317406118866,2170.0403859510375
Config1,3.0,3.0,5.0,0.6,0.6,0.9852899684900455,953.0127293048844,0.5521986942636374,0.13422289454054903,953.9872911585824,0.6795138606989313
Config1,3.0,3.0,5.0,0.6,0.8,5.369348784558403,4022.9082704712177,1642.6055392082826,0.028816173318916505,4027.926016758945,1642.6318330204217
Config1,3.0,3.0,5.0,0.6,0.9,5.734797356995183,4220.651155356182,4145.564643722669,0.03707048742650054,4225.990242991592,4145.598229953545
Config1,3.0,3.0,5.0,0.8,0.6,2.7822800935747862,496.49326578784024,1.6032864616679243,0.049582539632630526,499.1775643046208,1.648868906671065
Config1,3.0,3.0,5.0,0.8,0.8,55.27752657113109,2142.947726114989,3406.5198980517775,0.005159666158168703,2190.7011945168474,3406.523811876284
Config1,3.0,3.0,5.0,0.8,0.9,54.52077222406906,2177.2216961275963,6063.867960256549,0.0061877166483206274,2221.3741846419553,6063.872914946236
Config1,3.0,3.0,6.0,0.4,0.6,0.3247897149878644,27.074253386475995,0.1190947870593246,0.30954954848472827,27.395788200417595,0.4244246623147427
Config1,3.0,3.0,6.0,0.4,0.8,1.3058299034040968,4050.1807529049124,3.7745835033518764,0.2601346137182698,4051.4530531051,4.003719506732509
Config1,3.0,3.0,6.0,0.4,0.9,2.2685719741514414,5079.2134624613045,1519.6885000425984,0.10096831105940442,5081.440859972758,1519.784166152411
Config1,3.0,3.0,6.0,0.6,0.6,0.6072401436282273,8.069625525593548,0.33306903511952446,0.12680605886280383,8.672372552263884,0.4571092277827353
Config1,3.0,3.0,6.0,0.6,0.8,3.703256782896658,3109.1272384532945,784.9935017683891,0.043442594144180766,3112.7652091271166,785.0348664065892
Config1,3.0,3.0,6.0,0.6,0.9,3.6010173867882935,3409.350253719657,3153.430807396208,0.05624907035629679,3412.907789771558,3153.4835197954144
Config1,3.0,3.0,6.0,0.8,0.6,1.176938555894947,3.204622481633732,0.7721659984876785,0.03524144312604468,4.364831244565685,0.804650318085433
