Config,m_SS1,m_SS2,m_arrivi,q_prob_U1,p_feedback,sojournTimeU1_stats_mean,sojournTimeU2_stats_mean,SoggiornoMedio_TuttiUtenti
Config1,3.0,4.0,5.0,0.6,0.6,21.962946873013365,9862.462137524399,3429.261508478824
Config1,3.0,4.0,5.0,0.6,0.8,9863.752629800185,39435.58558874307,12042.010833028122
Config1,3.0,4.0,5.0,0.6,0.9,18516.47289829027,40243.28889517953,20185.36212160875
Config1,3.0,4.0,5.0,0.8,0.6,34.91318876783268,10056.79484885763,1727.1257594086821
Config1,3.0,4.0,5.0,0.8,0.8,13397.166227983209,46335.549102025514,13732.37577232933
Config1,3.0,4.0,5.0,0.8,0.9,18417.628605287584,41116.17168559647,18731.923200067344
Config1,3.0,4.0,6.0,0.4,0.6,15.830481956209375,136.71323347482098,88.38952784920005
Config1,3.0,4.0,6.0,0.4,0.8,80.30987915058533,28893.648234350632,8238.58380235313
Config1,3.0,4.0,6.0,0.4,0.9,14513.82507618109,36382.35753603703,18161.142760596642
Config1,3.0,4.0,6.0,0.6,0.6,18.351923795494056,100.97471570249772,51.37222681678261
Config1,3.0,4.0,6.0,0.6,0.8,6188.9620013259555,34263.178472259,9259.414269740633
Config1,3.0,4.0,6.0,0.6,0.9,17901.28017897649,35858.55702253567,19899.932369381822
Config1,3.0,4.0,6.0,0.8,0.6,22.832010344965326,82.4193558702116,34.855269623523355
Config1,3.0,4.0,6.0,0.8,0.8,11442.430550213478,34186.789765735935,12697.405400619711
Config1,3.0,4.0,6.0,0.8,0.9,18560.54461843847,35323.705958908125,19491.621119896565
Config1,3.5,2.0,4.0,0.4,0.6,21.546232560206274,21244.065237162078,9386.269289555412
Config1,3.5,2.0,4.0,0.4,0.8,9485.141807674192,37274.97845306235,14801.37060397765
Config1,3.5,2.0,4.0,0.4,0.9,18346.462782275783,38550.20891376746,22265.270194337452
Config1,3.5,2.0,4.0,0.6,0.6,38.51706966275557,26792.112355397032,5640.069705465777
Config1,3.5,2.0,4.0,0.6,0.8,13929.660806051965,38891.88880106272,16612.355208008976
Config1,3.5,2.0,4.0,0.6,0.9,18526.39798240701,39452.44595550524,20732.046797613868
Config1,3.5,2.0,4.0,0.8,0.6,1475.224444820008,41918.27764605615,2328.9669283963276
Config1,3.5,2.0,4.0,0.8,0.8,14995.68763870416,44742.36283963685,15639.28501775804
Config1,3.5,2.0,4.0,0.8,0.9,18088.34768529216,44859.065472050475,18721.493975330617
Config1,3.5,2.0,5.0,0.4,0.6,18.70702975583233,9766.51807398441,5326.970012925429
Config1,3.5,2.0,5.0,0.4,0.8,3950.5488949523124,33139.69913751072,10632.36666307343
Config1,3.5,2.0,5.0,0.4,0.9,17410.238771548866,35543.72124519763,21548.106822764916
Config1,3.5,2.0,5.0,0.6,0.6,25.61264772078852,9812.51626714885,3406.8585224076273
Config1,3.5,2.0,5.0,0.6,0.8,12182.198996022014,32676.596544019558,15469.194991000439
Config1,3.5,2.0,5.0,0.6,0.9,18450.667591459052,35137.38551931149,21087.470936913396
Config1,3.5,2.0,5.0,0.8,0.6,48.870983797807895,9775.194744081758,1657.6025250255695
Config1,3.5,2.0,5.0,0.8,0.8,14148.044306304524,31228.0705925328,15691.295580900258
Config1,3.5,2.0,5.0,0.8,0.9,18597.902772584675,33520.27073727644,19932.979895715358
Config1,3.5,2.0,6.0,0.4,0.6,17.343060906204265,149.64131457397272,96.58004563332108
Config1,3.5,2.0,6.0,0.4,0.8,201.73669737203159,29051.12224785144,8214.162228824134
Config1,3.5,2.0,6.0,0.4,0.9,16334.931922301188,33190.23943579879,20507.40167956112
Config1,3.5,2.0,6.0,0.6,0.6,21.082873285196648,96.86745505901733,51.348493831222484
Config1,3.5,2.0,6.0,0.6,0.8,9315.532464126083,28862.05944516704,13131.89803798895
Config1,3.5,2.0,6.0,0.6,0.9,18365.850209256412,31943.518561776516,21000.864673157957
Config1,3.5,2.0,6.0,0.8,0.6,27.94539050340051,79.78708517388966,38.5737786045986
Config1,3.5,2.0,6.0,0.8,0.8,13047.164636096231,24097.575926300942,14545.143542440315
Config1,3.5,2.0,6.0,0.8,0.9,18567.725718442663,28843.274172622816,19954.314678768995
Config1,3.5,3.0,4.0,0.4,0.6,21.270735349177397,20908.99614486096,9324.421460677513
Config1,3.5,3.0,4.0,0.4,0.8,9467.310626359364,37122.34027522319,14751.353360190657
Config1,3.5,3.0,4.0,0.4,0.9,18445.831620684425,38307.62438216236,22363.31092780696
