Config,m_SS1,m_SS2,m_arrivi,q_prob_U1,p_feedback,sojournTimeU1_stats_mean,sojournTimeU2_stats_mean,SoggiornoMedio_TuttiUtenti
Config1,3.5,4.0,6.0,0.8,0.6,30.98139089966917,108.11935118246245,46.1862647442541
Config1,3.5,4.0,6.0,0.8,0.8,13475.801833812098,24745.545073622925,14926.318079273207
Config1,3.5,4.0,6.0,0.8,0.9,18931.36857278002,30327.21538255906,20339.860989903507
Config2,2.4,2.0,4.0,0.4,0.6,34.45072966755926,36785.412270582514,9132.208689762874
Config2,2.4,2.0,4.0,0.4,0.8,15269.584042125807,0.0,15269.584042125807
Config2,2.4,2.0,4.0,0.4,0.9,25032.23741645542,0.0,25032.23741645542
Config2,2.4,2.0,4.0,0.6,0.6,6184.702939379431,0.0,6184.702939379431
Config2,2.4,2.0,4.0,0.6,0.8,22825.222409206137,0.0,22825.222409206137
Config2,2.4,2.0,4.0,0.6,0.9,28641.21253861157,0.0,28641.21253861157
Config2,2.4,2.0,4.0,0.8,0.6,15877.43592596024,0.0,15877.43592596024
Config2,2.4,2.0,4.0,0.8,0.8,26825.386759277375,0.0,26825.386759277375
Config2,2.4,2.0,4.0,0.8,0.9,30851.68333925202,0.0,30851.68333925202
Config2,2.4,2.0,5.0,0.4,0.6,24.166890260605047,25366.986701902035,10304.736367820804
Config2,2.4,2.0,5.0,0.4,0.8,8897.785881601343,0.0,8897.785881601345
Config2,2.4,2.0,5.0,0.4,0.9,22458.00234708915,0.0,22458.00234708915
Config2,2.4,2.0,5.0,0.6,0.6,80.34946425980344,40644.22321214771,4338.0386964088275
Config2,2.4,2.0,5.0,0.6,0.8,19126.54985324358,0.0,19126.54985324358
Config2,2.4,2.0,5.0,0.6,0.9,26537.710164383676,0.0,26537.710164383676
Config2,2.4,2.0,5.0,0.8,0.6,8840.56952382721,0.0,8840.56952382721
Config2,2.4,2.0,5.0,0.8,0.8,23894.621573355,0.0,23894.621573355
Config2,2.4,2.0,5.0,0.8,0.9,29005.79631697877,0.0,29005.79631697877
Config2,2.4,2.0,6.0,0.4,0.6,21.45584699795683,16351.005724381372,8152.19483259697
Config2,2.4,2.0,6.0,0.4,0.8,1529.9953729477602,30675.201776757924,1726.64720549662
Config2,2.4,2.0,6.0,0.4,0.9,20171.089177818612,0.0,20171.089177818612
Config2,2.4,2.0,6.0,0.6,0.6,34.49271021757119,23376.42933154796,5946.363735132604
Config2,2.4,2.0,6.0,0.6,0.8,15267.025893956916,0.0,15267.025893956916
Config2,2.4,2.0,6.0,0.6,0.9,24854.74684389102,0.0,24854.74684389102
Config2,2.4,2.0,6.0,0.8,0.6,972.7184421539306,36937.38450974431,1175.1774082316047
Config2,2.4,2.0,6.0,0.8,0.8,20883.322415312105,0.0,20883.322415312105
Config2,2.4,2.0,6.0,0.8,0.9,27356.982901927677,0.0,27356.982901927677
Config2,2.4,3.0,4.0,0.4,0.6,34.67130828740219,36346.768014702364,9168.446278740108
Config2,2.4,3.0,4.0,0.4,0.8,15151.624943826397,0.0,15151.624943826397
Config2,2.4,3.0,4.0,0.4,0.9,24930.929667615274,0.0,24930.929667615274
Config2,2.4,3.0,4.0,0.6,0.6,6227.463501801046,0.0,6227.463501801046
Config2,2.4,3.0,4.0,0.6,0.8,22812.74076906553,0.0,22812.74076906553
Config2,2.4,3.0,4.0,0.6,0.9,28584.722868079967,0.0,28584.722868079967
Config2,2.4,3.0,4.0,0.8,0.6,15876.119251132404,0.0,15876.119251132404
Config2,2.4,3.0,4.0,0.8,0.8,26815.674473884003,0.0,26815.674473884003
Config2,2.4,3.0,4.0,0.8,0.9,30865.195826163246,0.0,30865.195826163246
Config2,2.4,3.0,5.0,0.4,0.6,24.27286488196738,25406.497823046917,10275.81743074815
Config2,2.4,3.0,5.0,0.4,0.8,8831.034683935852,0.0,8831.034683935852
Config2,2.4,3.0,5.0,0.4,0.9,22516.062440513313,0.0,22516.062440513313
Config2,2.4,3.0,5.0,0.6,0.6,72.65273253126117,41008.715647618286,4254.1661944059215
Config2,2.4,3.0,5.0,0.6,0.8,19198.70596393723,0.0,19198.70596393723
Config2,2.4,3.0,5.0,0.6,0.9,26601.47086760971,0.0,26601.47086760971
Config2,2.4,3.0,5.0,0.8,0.6,8890.222977140049,0.0,8890.222977140049
Config2,2.4,3.0,5.0,0.8,0.8,23906.045228252893,0.0,23906.045228252893
